PG,KO,NOC,HRL,CVX,CCI,KMI,COP,VZ,GOOG,AMZN,BA,JNJ,ABBV,QCOM,PFE,WMT,BRK
89.699997,41.130001,142.199997,25.559999,103.129997,76.139999,39.369999,63.279999,46.060001,519.881409,308.869995,121.400002,104.769997,65.75,70.849998,31.129999,84.260002,147.970001
89.139999,40.200001,141.25,25.334999,100.5,75.589996,37.869999,61.439999,45.25,508.762543,304.350006,125.040001,103.480003,65.110001,70.209999,30.83,83.620003,145.369995
89.559998,40.439999,144.110001,25.17,102.18,75,38.43,64.139999,45.400002,494.282166,296.369995,124.279999,103.269997,65.5,70.419998,30.700001,83.279999,145.759995
91.010002,41.860001,145.330002,25.684999,108.010002,75.620003,40.560001,69.220001,47.349998,510.144958,304.01001,127.129997,105.620003,67.860001,73.279999,31.52,84.800003,151.160004
92.150002,42.439999,148.710007,26.110001,109.529999,76.93,40.950001,69.629997,46.970001,508.71283,296.910004,125.629997,106.629997,67.690002,73.290001,31.91,86.260002,152.330002
92.099998,42.139999,150.339996,26.25,112.360001,77.5,40.59,70.080002,47.09,513.257813,301.940002,126.730003,105.690002,68.040001,73.580002,31.860001,85.32,151.979996
92.739998,42.540001,153.009995,26.575001,112.760002,78.690002,41.830002,70.32,47.720001,524.118103,306.980011,129.039993,106.660004,67.230003,74.610001,32.18,86.690002,152.190002
93.5,43.099998,151.550003,26.655001,113.660004,79.279999,41.889999,70.540001,47.669998,527.608948,306.380005,130.300003,104.379997,64.75,74.690002,31.440001,86.970001,152.429993
93.150002,42.970001,151.929993,26.59,113.93,79.110001,42.060001,70.550003,47.900002,525.878418,305,131.289993,105.07,66.510002,75.089996,31.5,86.18,151.660004
93.120003,42.799999,150.919998,26.465,113.440002,78.910004,42.689999,70.449997,47.619999,529.279724,307.850006,131.720001,104.639999,66.580002,75,31.459999,86.459999,151.020004
92.25,42.740002,150.529999,26.535,112.93,79.139999,43,69.610001,47.52,525.202148,309.910004,132,105.419998,66.769997,74.75,31.280001,86.519997,151.350006
92.040001,42.919998,150.75,26.57,111.650002,79.190002,42.639999,69.339996,47.080002,528.344849,311.549988,132.25,105.610001,66.720001,75.209999,31.18,87.080002,152.199997
90.839996,42.259998,148.289993,26.08,111.629997,78.860001,42.310001,68.5,47,526.114746,312.579987,131.070007,105.050003,65.440002,74.510002,31.27,86.269997,151.5
90.230003,42.689999,145.449997,25.665001,110.959999,79.089996,42.32,67.709999,47.080002,520.39624,307.01001,129.660004,104.480003,65.5,73.709999,31.35,85.720001,148.809998
90.309998,42.41,143.460007,25.465,107.870003,79.260002,41.25,65.290001,46.790001,512.181458,302.23999,129.050003,104.339996,65.620003,73.860001,31.27,85.980003,147.639999
89.940002,42.799999,145.050003,25.344999,109.25,79.349998,41.080002,64.010002,46.919998,504.22522,297.5,128.740005,103.910004,64.57,73.370003,31.719999,86.779999,147.940002
90.480003,43.18,149.839996,25.745001,109.190002,80.919998,41.540001,64.849998,46.419998,495.264526,300.320007,130.600006,106.059998,68.160004,74.300003,32.34,89.209999,150.600006
91.18,43.470001,152.449997,25.969999,110.139999,81.949997,42.41,64.940002,47.23,501.997498,301.480011,131.589996,106.5,66.690002,74.57,32.48,90.32,151.649994
90.480003,43.07,152.789993,25.65,107.470001,81.919998,41.599998,64.150002,47,492.231232,297.559998,132.240005,105.169998,66.339996,74.139999,32.669998,89.360001,149.960007
90.779999,42.830002,153.029999,25.375,106.919998,82.099998,41.610001,63.189999,47.48,496.109894,297.480011,132,105.440002,65.720001,73.959999,32.880001,90.800003,149.949997
89.730003,42.080002,150.710007,25.18,103.199997,80.940002,40.43,61.82,46.880001,491.94281,291.929993,129.029999,103.860001,62.619999,72.459999,32.209999,87.650002,147.270004
89.989998,42.560001,152.600006,25.334999,103.900002,81.860001,41.220001,63.610001,46.970001,502.80304,294,130.380005,104,64,72.260002,32.48,87,148.529999
89.949997,42.360001,152.210007,25.475,102.470001,81.720001,40.860001,61.75,47.130001,497.273468,286.279999,129.75,102.059998,62.950001,70.849998,32.290001,87.199997,147.199997
91.25,42.700001,154.669998,25.82,104.559998,82.879997,41.790001,62.810001,48.139999,508.203339,292.589996,131.449997,101.550003,65.059998,71.75,32.970001,86.82,150.279999
90.400002,42.889999,152.809998,25.945,106.790001,81.650002,41.950001,63.889999,47.889999,504.473846,289.640015,130.869995,100.559998,63.099998,70.279999,32.919998,86.099998,148.339996
91.040001,43.369999,155,26.504999,108.760002,83.760002,42.380001,65.099998,48.119999,518.625977,300,133.380005,102.389999,63.200001,71.860001,32.669998,87.230003,148.009995
91.169998,43.599998,156.399994,26.84,108.220001,85.459999,42.5,65.349998,47.849998,532.658752,308.079987,135.570007,102.940002,63.66,72.010002,32.869999,88.419998,149.990005
89.949997,43.18,156.350006,26.709999,107.220001,86.940002,42.59,64.889999,46.98,535.582642,311.820007,135,101.800003,62.259998,72.169998,32.470001,88.309998,149.190002
87.099998,42.540001,153.800003,26.424999,108.110001,87.589996,42.169998,65.290001,46.66,527.069519,306.299988,132.399994,101.830002,62.330002,71.900002,32.34,88.279999,148.25
86.629997,42.59,154.190002,26.540001,108.160004,88.449997,42.470001,65.260002,46.830002,519.918884,309.809998,136.300003,102.480003,63.439999,72.5,32.57,88.019997,148.360001
85.779999,41.77,153.710007,26.285,104.239998,87.150002,41.009998,63.18,46,508.203339,304.730011,139.690002,101.510002,62.119999,65.510002,31.91,87.07,145.399994
85.089996,41.830002,156.309998,26.120001,101.599998,86.580002,40.32,62.23,45.830002,513.036743,346.320007,146.220001,101.580002,62.09,63.040001,31.67,86.779999,145.570007
84.580002,41.209999,157.289993,25.205,103.980003,86.589996,41.360001,64.470001,46.200001,528.819885,350.049988,143.720001,100.489998,61.490002,62.490002,31.440001,84.790001,144.130005
85.949997,41.75,158.479996,25.98,107.699997,86.290001,41.91,66.93,47.25,525.110291,360.290009,146.369995,101.400002,61.599998,65.779999,31.84,85.830002,147.75
85.889999,41.77,160.190002,26.084999,108.489998,86.779999,41.259998,66.620003,47.669998,526.343506,358.380005,145.970001,102.120003,58.950001,66.589996,31.969999,86.110001,148.259995
86.239998,41.799999,163.270004,26.98,109.57,86.529999,41.299999,67.019997,48.049999,520.92334,366,147.259995,101.57,57.549999,67.169998,33.040001,87.110001,147.889999
86.559998,41.630001,164.220001,26.969999,109.660004,87.220001,41.650002,68.239998,48.25,524.752258,374.869995,148.619995,102.110001,57.709999,67.809998,32.959999,87.260002,149.800003
85.309998,41.380001,161.779999,26.715,109.839996,86.239998,41.43,67.970001,49.049999,525.110291,371,146.160004,101.059998,55.669998,68.160004,32.98,86.970001,149.910004
85.330002,42.91,164.789993,26.690001,110.519997,86.580002,41.299999,67.860001,49.25,526.403198,371.190002,148.199997,100.190002,55.93,69.089996,33.48,86.620003,149.660004
85.949997,42.099998,164.410004,27.15,108.980003,87.32,41.380001,67.230003,49.389999,532.370361,371.230011,147.509995,100.459999,57.360001,70.57,34,86.629997,149.839996
86.059998,42.400002,167.330002,26.969999,110.279999,87.300003,41.560001,68.239998,49.860001,534.309692,375.100006,148.259995,100.5,57.400002,69.580002,34.279999,86.559998,150
86.029999,42.02,167.399994,27.065001,111.349998,87.589996,41.919998,68.830002,49.43,540.376282,378.410004,147.979996,98.440002,57.349998,70.489998,34.700001,85.839996,149.600006
86.059998,41.810001,166.589996,27.865,112.309998,88.449997,41.98,69.150002,48.950001,543.837219,377.720001,148.720001,99.389999,58.950001,70.760002,34.540001,85.43,148.360001
85.760002,41.75,166,27.844999,111.25,87.879997,41.84,68.029999,49.220001,538.436951,373.779999,149.699997,100.699997,59.150002,70.339996,34.580002,85.959999,148.779999
86.110001,41.68,167.800003,28.549999,108.199997,87.989998,41.77,66.059998,48.740002,535.097717,373.48999,151.050003,99.949997,58.919998,70.230003,34.330002,84.5,148.210007
84.949997,42.040001,169.619995,28.805,108.43,87.720001,41.880001,67.190002,48.84,540.157471,378.619995,153.800003,100.18,59.610001,70.830002,34.27,82.730003,147.270004
84.959999,41.709999,171.720001,28.93,107.790001,88.919998,41.720001,66.68,48.939999,533.116211,383.440002,155,100.739998,61.540001,71.260002,34.110001,84.389999,148.199997
85.510002,41.849998,169.820007,28.834999,107.889999,87.709999,42.029999,67.470001,48.669998,527.099365,378.649994,153.5,100.25,60.849998,70.739998,34.220001,84.519997,147.5
85.699997,42.169998,170.309998,28.860001,108.120003,86.809998,42.169998,67.470001,49.32,532.967041,377.269989,154.309998,100.940002,61.099998,71.010002,34.25,84.629997,149.389999
85.419998,42.040001,167.429993,29.184999,107.889999,86.540001,42,66.889999,49.060001,540.237061,384.070007,152.309998,101.379997,60.349998,71.870003,34.470001,83.849998,148.550003
85.019997,42.52,166.059998,29.195,107.519997,86.32,41.23,66,49.220001,551.206665,384,151,103.040001,60.529999,71.809998,34.439999,83.720001,148.220001
85.129997,43.299999,165.610001,29.254999,106.32,86.599998,41.02,65.199997,49.119999,557.46228,380.850006,150.850006,102.510002,60.5,71.800003,34.32,83.93,147.710007
85.349998,43.110001,165.839996,29.24,105.879997,86.150002,40.950001,64.360001,49.490002,567.327942,383.950012,154.710007,103.099998,60.349998,72.010002,34.75,83.660004,146.789993
85.040001,42.919998,163.289993,29.184999,105.639999,86.199997,41.009998,64.790001,49.560001,568.740173,385.709991,154.619995,102.120003,59.32,71.099998,34.490002,83.209999,145.199997
84.620003,42.560001,163.759995,29.09,105.010002,86.230003,40.93,64.010002,49.18,571.872925,385.609985,154.860001,102.07,57.209999,71.199997,34.73,83.150002,145.410004
84.339996,42.119999,162.300003,28.785,104.220001,85.699997,40.639999,63,48.490002,571.733704,385.519989,153.919998,102.089996,56.950001,70.559998,34.25,82.809998,146.139999
82.790001,41.529999,159.869995,28.49,103.599998,85.269997,40.310001,62.77,48.259998,563.757629,378.399994,153.300003,100.199997,55.93,71.639999,33.869999,82.589996,145.5
82.470001,41.099998,160.009995,28.555,103.790001,85.209999,39.849998,60.990002,48.110001,561.161926,377.450012,153.300003,99.989998,55.220001,73.870003,33.830002,82.269997,145.419998
81.529999,40.73,159.059998,28.17,103.519997,84.470001,40.02,60.950001,47.57,552.101746,370.609985,152.509995,99.830002,56.189999,71.519997,33.98,81.82,143.479996
81.589996,40.099998,158.259995,27.575001,104.220001,85.379997,39.93,61.580002,47.939999,550.480652,368.820007,151.279999,98.959999,56.779999,70,33.810001,80.809998,144.339996
81.980003,40.439999,159.389999,27.885,101.839996,85.660004,39.540001,60.759998,48.5,550.470703,371.519989,151.889999,99.849998,58.119999,69.010002,33.919998,81.949997,145.279999
82.080002,40,158.199997,27.77,101.440002,85.169998,39.779999,61.209999,48.959999,547.934692,370.380005,152.389999,99.739998,58.459999,69.139999,34.080002,82.449997,144.919998
83.360001,40.669998,160.070007,27.625,102.300003,85.410004,40.610001,62.009998,49.009998,548.690552,371.109985,152.880005,100.110001,58.720001,69.440002,34.119999,82.980003,145.089996
82.860001,40.48,160.630005,27.610001,102.610001,84.800003,40.98,61.540001,48.75,549.476196,369.970001,154.039993,99.889999,59.759998,69.599998,34.029999,81.980003,144.559998
83.459999,40.48,162.759995,27.995001,105.099998,85.849998,41.48,62.779999,49.23,556.328491,373.869995,154.910004,101.040001,60.09,70.230003,34.279999,82.330002,145.639999
83.989998,40.07,162.740005,28.115,105.290001,86.290001,41.52,63.150002,49.34,558.576111,376.290009,155.039993,101.870003,61.5,70.199997,34.130001,81.830002,145.229996
84.370003,40.639999,163.009995,28.434999,107.510002,86.830002,42.02,64,49.779999,557.362793,378.070007,154.979996,102.470001,60.049999,69.919998,34.509998,83.18,145.479996
84.889999,40.91,162.059998,28.459999,105.919998,86.260002,42.209999,63.450001,49.540001,559.48114,373.98999,151.960007,102.830002,60.650002,69.989998,34.939999,83.190002,145.259995
84.370003,40.59,162.429993,28.42,104.660004,85.830002,41.5,63.220001,49.380001,567.377686,375.170013,151.399994,101.849998,60.080002,68.860001,34.610001,83.089996,144.679993
82.580002,40.34,158.059998,28.24,106.279999,84.25,41.5,63.950001,48.619999,554.53833,369.589996,147.830002,99.949997,57.98,66.540001,34.110001,80.93,142.699997
82.080002,40.48,159.139999,28.299999,104.989998,84.610001,41.209999,62.959999,48.48,549.97345,367.109985,148.589996,100.279999,57.630001,67.220001,34.439999,81.849998,143.479996
82.629997,40.110001,161.149994,28.25,104.970001,84.849998,41.959999,63.48,48.73,548.601013,371.869995,150.080002,101.239998,57.93,67.739998,34.599998,81.699997,144.470001
82.760002,40.509998,161.940002,28.584999,105.620003,84.010002,41.880001,63.25,49.09,546.989868,373.23999,152.229996,100.970001,58.009998,68.160004,34.889999,82.389999,145.759995
82.440002,40.790001,160.089996,28.424999,105.769997,82.879997,42.450001,62.709999,48.450001,545.597534,372.100006,149.970001,100.459999,58.48,68.470001,34.84,82.279999,144.339996
82.169998,40.73,160.669998,28.58,104.449997,83.760002,41.810001,62.709999,48.889999,537.889954,370.5,149.139999,99.440002,57.439999,69.519997,34.419998,80.730003,143.589996
81.919998,40.77,160.520004,28.559999,106.029999,83.989998,41.709999,63.419998,49.540001,529.30719,370.100006,148.149994,98.839996,56.810001,66.190002,34.419998,80.459999,143
82.93,41.049999,162.699997,28.91,106.970001,85.839996,41.98,65.260002,49.810001,535.135132,376.149994,151.270004,99.550003,58.25,67.720001,34.630001,81.089996,143.559998
82.300003,40.98,162.320007,28.995001,108.860001,85.599998,41.810001,66.07,48.75,535.433472,374.660004,152.190002,99.839996,58.5,66.940002,34.509998,80.389999,143.100006
82.629997,40.799999,163.759995,29.125,106.800003,85.260002,41.959999,65.019997,48.91,538.06897,380.660004,152.619995,100.57,59.200001,67.419998,34.639999,80.839996,143.020004
82.800003,41.09,164.75,29.08,107.470001,85.25,42.360001,67.360001,49.040001,539.322083,384.309998,153.550003,101.330002,60.5,68.669998,34.919998,80.860001,143.419998
83,40.970001,165,28.995001,107.349998,84.660004,42.919998,66.900002,49.27,535.463318,383.529999,153.789993,101.540001,61.810001,71.230003,35.349998,80.400002,143.279999
83.389999,40.59,163.429993,28.690001,107.699997,84.919998,42.970001,66.82,49.200001,533.315125,383.51001,152.929993,101.050003,61.400002,69.160004,35.049999,80.290001,143.649994
83.849998,40.59,163.839996,29.105,109.589996,85.82,43.040001,68.910004,49.150002,525.808838,384.649994,154.369995,100.540001,62.099998,69.290001,35.400002,80.580002,142.729996
83.559998,40.41,162.740005,28.764999,109.900002,85.43,43.32,68.989998,49.259998,526.999878,383.690002,151.660004,100.269997,61.799999,68.160004,35.07,79.5,142.5
83,40.470001,162.199997,28.525,109.360001,85.599998,43.400002,68.589996,48.98,525.766663,382.630005,150.880005,99.370003,62.119999,67.489998,35,78.940002,141.199997
83.089996,40.419998,161.179993,28.23,109.57,86.18,44.02,68.089996,49.150002,522.72345,378.549988,151.059998,100.260002,62.91,67.25,35.040001,78.389999,141.690002
83.389999,40.669998,163.720001,27.879999,110.050003,86.540001,43.759998,68.610001,48.970001,534.570618,391.309998,153.509995,100.660004,63.889999,68.839996,35.099998,78.610001,142.399994
83.220001,41.560001,162.369995,27.385,110.050003,86.07,43.759998,67.949997,49.459999,531.475281,391.910004,152.360001,100.629997,63.599998,68.760002,34.82,77.730003,141.410004
81.419998,41.23,161.539993,27.440001,110,85.599998,44.150002,68.260002,49.619999,538.039124,390.209991,150.830002,100.5,65.260002,67.349998,34.889999,78.379997,141.949997
81.040001,41.040001,162.5,27.465,109.669998,87.279999,44.709999,67.849998,49.939999,563.00177,439,149.539993,100.110001,64.309998,68.029999,35.200001,79.379997,142
80.910004,41,162.050003,27.415001,110.339996,86,44.450001,67.779999,50,563.390015,443.859985,148.589996,101.160004,66.019997,68.769997,35.34,79.769997,142.279999
80.730003,40.950001,160.009995,27.32,110.050003,84.809998,43.599998,67.199997,50.34,554.640015,438.51001,147.899994,100.449997,64.599998,69.040001,34.740002,79.459999,140.809998
80,40.66,162.050003,27.495001,110.82,85,43.150002,67.419998,50.450001,550.469971,426.75,147.070007,100.510002,65.699997,69.190002,34.169998,78.699997,141.630005
79.949997,40.400002,158.179993,27.309999,112.040001,84.169998,43.169998,69.019997,50.470001,547.869995,427.109985,145.25,100.07,65.389999,68.330002,34.110001,77.830002,141.779999
79.760002,40.580002,154.869995,27.190001,110.279999,83.589996,43.009998,67.739998,50.75,538.429993,423.820007,144.410004,99.620003,65.089996,68.309998,33.860001,78.199997,142
80.480003,40.880001,156.179993,27.605,109.379997,83.440002,43.240002,67.410004,50.419998,538.530029,424.799988,143.850006,100.330002,64.32,68.449997,34.110001,78.980003,144.949997
80.5,41.139999,155.679993,28.004999,109.239998,83.110001,42.959999,67.440002,50.689999,538.210022,422.850006,143.759995,100.129997,64.199997,68.849998,34.369999,79.010002,145.910004
80.339996,41.040001,154,27.895,109.239998,82,42.810001,67.959999,50.07,531.23999,421.429993,143.009995,99.620003,64.110001,68.199997,33.75,77.919998,145
80.370003,40.529999,153.300003,27.565001,107.690002,82.260002,42.52,67.529999,49.599998,523.98999,424.149994,140.559998,98.940002,63.59,67.800003,33.439999,77.730003,143.410004
80.889999,41,155,27.924999,108.290001,83.160004,42.84,67.139999,50.189999,536.650024,430.75,143,100.480003,65.099998,68.849998,33.810001,78.599998,146.559998
80.949997,40.98,156.25,27.965,108.650002,83.199997,42.990002,67.120003,50.139999,538.369995,432.51001,145.550003,101.32,65.190002,69.169998,34.09,78.32,148.5
